ID,Name,Longitude,Latitude,Lines
3014,UPPER WELLINGTON at MEADOWLARK,-79.87244,43.22488,
3015,UPPER WELLINGTON at MOHAWK,-79.87197,43.22655,
3016,UPPER WELLINGTON at MOHAWK,-79.87188,43.22606,
356059,UPPER WELLINGTON at MOUNTVILLE,-79.86517,43.24203,
355814,UPPER WELLINGTON at MOUNTVILLE,-79.86517,43.24203,
3017,UPPER WELLINGTON at NORRIE,-79.87144,43.22778,
3026,UPPER WELLINGTON at QUEENSDALE,-79.86623,43.23953,
3019,UPPER WELLINGTON at RYMAL,-79.88310,43.20053,
2995,UPPER WELLINGTON at SAN FELICE,-79.88245,43.20206,
3028,UPPER WELLINGTON at SIRENTE,-79.87665,43.21437,
3022,UPPER WELLINGTON at SOUTH BEND,-79.87074,43.22895,
3021,UPPER WELLINGTON at SOUTH BEND,-79.87081,43.22924,
3024,UPPER WELLINGTON at STONE CHURCH,-79.87940,43.20880,
3023,UPPER WELLINGTON at STONE CHURCH,-79.87947,43.20829,
3027,UPPER WELLINGTON at TOWERCREST,-79.87693,43.21443,
2997,UPPER WELLINGTON opposite COMO,-79.88048,43.20604,
356077,UPPER WELLINGTON opposite DESOTO,-79.87822,43.21120,
3001,UPPER WELLINGTON opposite DRAGOON,-79.88036,43.20665,
3006,UPPER WELLINGTON opposite HOWE,-79.86938,43.23246,
3013,UPPER WELLINGTON opposite MCELROY,-79.86990,43.23091,
3018,UPPER WELLINGTON opposite NORRIE,-79.87128,43.22773,
3025,UPPER WELLINGTON opposite THAYER,-79.86628,43.23977,
3036,UPPER WENTWORTH at BRUCEDALE,-79.85718,43.23471,
3035,UPPER WENTWORTH at BRUCEDALE,-79.85712,43.23438,
3037,UPPER WENTWORTH at CONCESSION,-79.85416,43.24128,
3038,UPPER WENTWORTH at CROCKETT,-79.85523,43.23877,
3039,UPPER WENTWORTH at EAST 24TH,-79.86061,43.22619,
3032,UPPER WENTWORTH at EDUCATION,-79.86324,43.22046,
3041,UPPER WENTWORTH at ELITE,-79.87208,43.19975,
3043,UPPER WENTWORTH at EMPEROR,-79.87131,43.20213,
3042,UPPER WENTWORTH at EMPEROR,-79.87121,43.20169,
3044,UPPER WENTWORTH at ESSLING,-79.87239,43.19967,
3046,UPPER WENTWORTH at FENNELL,-79.85791,43.23242,
3045,UPPER WENTWORTH at FENNELL,-79.85838,43.23200,
3047,UPPER WENTWORTH at HUSSAR,-79.87025,43.20450,
3048,UPPER WENTWORTH at INVERNESS,-79.85578,43.23796,
3052,UPPER WENTWORTH at LINC,-79.86506,43.21544,
3029,UPPER WENTWORTH at LINC,-79.86504,43.21633,
3053,UPPER WENTWORTH at MACLENNAN,-79.85855,43.23107,
3055,UPPER WENTWORTH at MOHAWK,-79.86182,43.22403,
3056,UPPER WENTWORTH at MOHAWK,-79.86150,43.22410,
355301,UPPER WENTWORTH at MOHAWK,-79.86210,43.22322,
3057,UPPER WENTWORTH at PESCARA,-79.86780,43.21011,
3059,UPPER WENTWORTH at QUEENSDALE,-79.85620,43.23655,
3058,UPPER WENTWORTH at QUEENSDALE,-79.85657,43.23614,
3060,UPPER WENTWORTH at RYMAL,-79.87265,43.19846,
3061,UPPER WENTWORTH at RYMAL,-79.87321,43.19786,
3062,UPPER WENTWORTH at SOUTHPARK,-79.86745,43.21018,
3063,UPPER WENTWORTH at STONE CHURCH,-79.86907,43.20654,
3064,UPPER WENTWORTH at STONE CHURCH,-79.86941,43.20640,
3040,UPPER WENTWORTH opposite EAST 24TH,-79.86055,43.22681,
3033,UPPER WENTWORTH opposite EDUCATION,-79.86297,43.22059,
3065,UPPER WENTWORTH opposite FRANKLIN,-79.85976,43.22867,
3034,UPPER WENTWORTH opposite HUSSAR,-79.87001,43.20441,
3049,UPPER WENTWORTH opposite KINGFISHER,-79.86400,43.21824,
3054,UPPER WENTWORTH opposite MACLENNAN,-79.85878,43.23101,
3066,UPPER WENTWORTH opposite VICKERS,-79.85933,43.22921,
3068,VAN WAGNERS at ADVENTURE VILLAGE,-79.76022,43.25272,
355923,VAN WAGNERS at CONFEDERATION MAIN GATE,-79.75992,43.25055,
3070,VAN WAGNERS BEACH at BARANGAS,-79.76194,43.25558,
3074,VAN WAGNERS BEACH at HUTCHS,-79.76579,43.25898,
3076,VAN WAGNERS BEACH at LAKELAND,-79.76899,43.26171,
355924,VAN WAGNERS BEACH opposite CONFEDERATION MAIN GATE,-79.76028,43.25094,
3075,VAN WAGNERS BEACH opposite LAKELAND,-79.76920,43.26167,
3069,VAN WAGNERS opposite ADVENTURE,-79.76025,43.25286,
3071,VAN WAGNERS opposite BARANGAS,-79.76198,43.25545,
3073,VAN WAGNERS opposite HUTCHS,-79.76600,43.25878,
355318,VICTORIA at BARTON,-79.85312,43.26122,
355317,VICTORIA at CANNON,-79.85451,43.25803,
3078,VICTORIA at FERRIE,-79.85086,43.26628,
355315,VICTORIA at KING,-79.85670,43.25300,
355319,VICTORIA at SHAW,-79.85185,43.26429,
355316,VICTORIA at WILSON,-79.85545,43.25594,
355821,WATERDOWN at CRAVEN,-79.86361,43.31452,
355823,WATERDOWN at FLATT,-79.86870,43.31740,
356070,WATERDOWN at MASONRY,-79.85519,43.30876,
356107,WATERDOWN at NORTH SERVICE,-79.86185,43.31332,
356106,WATERDOWN at NORTH SERVICE,-79.86214,43.31384,
355828,WATERDOWN at OLD WATERDOWN,-79.88127,43.32728,
356068,WATERDOWN at PLAINS,-79.85307,43.30716,
355820,WATERDOWN opposite CRAVEN,-79.86364,43.31473,
355822,WATERDOWN opposite FLATT,-79.86859,43.31744,
355829,WATERDOWN opposite OLD WATERDOWN,-79.88103,43.32702,
355873,WATERDOWN WALMART,-79.90960,43.31521,
355911,WATERDOWN WALMART,-79.90960,43.31521,
2349,WATSONS LANE LOOP,-79.93259,43.27637,52A-Dundas First Solution (Inbound & Outbound)
3080,WELLINGTON at BURLINGTON,-79.85235,43.27010,
3089,WELLINGTON at GROVE,-79.86080,43.25034,
3086,WELLINGTON at HATT,-79.96945,43.26879,
3087,WELLINGTON at KING,-79.96855,43.27003,
3083,WELLINGTON at MACAULAY,-79.85300,43.26857,
3088,WELLINGTON at MILL,-79.97026,43.26712,
355322,WENTWORTH at BARTON,-79.84594,43.25931,
355321,WENTWORTH at BURTON,-79.84441,43.26292,
355323,WENTWORTH at CANNON,-79.84756,43.25551,
355327,WENTWORTH at DELAWARE,-79.85071,43.24827,
355325,WENTWORTH at KING,-79.84895,43.25237,
355326,WENTWORTH at MAIN,-79.84975,43.25054,
355320,WENTWORTH at MARS,-79.84333,43.26535,
355324,WENTWORTH at WILSON,-79.84816,43.25414,
3094,WEST 5TH at BRANTDALE,-79.88158,43.24163,
355809,WEST 5TH at BRANTDALE,-79.88151,43.24146,
355921,WEST 5TH at BRANTDALE,-79.88158,43.24163,
3098,WEST 5TH at BRANTDALE,-79.88151,43.24146,
355922,WEST 5TH at BRANTDALE,-79.88158,43.24163,
355919,WEST 5TH at BRANTDALE,-79.88158,43.24163,
355904,WEST 5TH at FENNELL,-79.88245,43.23957,
355917,WEST 5TH at FENNELL,-79.88245,43.23957,
355892,WEST 5TH at FENNELL,-79.88245,43.23957,
3097,WEST 5TH at FENNELL,-79.88239,43.23943,
3096,WEST 5TH at FENNELL,-79.88245,43.23957,
355810,WEST 5TH at FENNELL,-79.88239,43.23943,
3099,WEST 5TH at GATEVIEW,-79.88063,43.24362,
355808,WEST 5TH at GATEVIEW,-79.88063,43.24362,
3100,WEST 5TH at JAMESTON,-79.88889,43.22376,
3103,WEST 5TH at LIMERIDGE,-79.89010,43.22090,
3102,WEST 5TH at LIMERIDGE,-79.89010,43.22138,
3104,WEST 5TH at MARLOWE,-79.88716,43.22841,
3107,WEST 5TH at MOHAWK,-79.88645,43.23024,
3108,WEST 5TH at MOHAWK,-79.88640,43.22969,
3093,WEST 5TH at SONATA,-79.89097,43.21867,
3109,WEST 5TH at SOUTH BEND,-79.88517,43.23300,
3110,WEST 5TH at SOUTH BEND,-79.88511,43.23283,
3111,WEST 5TH at TYRONE,-79.88765,43.22674,
3112,WEST 5TH at TYRONE,-79.88811,43.22614,
356049,WEST 5TH at WEMBLEY,-79.88387,43.23579,
3101,WEST 5TH opposite JAMESTON,-79.88910,43.22375,
3105,WEST 5TH opposite MARLOWE,-79.88690,43.22859,
3092,WEST 5TH opposite SONATA,-79.89123,43.21866,
3091,WEST 5TH opposite WEMBLEY,-79.88428,43.23536,
3181,WEST HAMILTON LOOP,-79.94883,43.24522,
3114,WHITNEY at ALEXANDER PARK,-79.92702,43.25312,
3115,WHITNEY at EMERSON,-79.92220,43.25231,
355743,WHITNEY at EMERSON,-79.92245,43.25249,
3117,WHITNEY at EWEN,-79.93086,43.25248,
3118,WHITNEY at EWEN,-79.93056,43.25267,
3119,WHITNEY at LELAND,-79.92450,43.25282,
3120,WHITNEY at LELAND,-79.92422,43.25290,
3122,WHITNEY at LOWER HORNING,-79.93485,43.25215,
3121,WHITNEY at LOWER HORNING,-79.93498,43.25199,
3123,WHITNEY at MAIN,-79.93888,43.25199,
3125,WHITNEY at MERICOURT,-79.93767,43.25149,
3124,WHITNEY at MERICOURT,-79.93753,43.25137,
3127,WHITNEY at RIFLE RANGE,-79.92893,43.25293,
3126,WHITNEY at RIFLE RANGE,-79.92920,43.25274,
3148,WILSON at ACADEMY,-79.97532,43.22850,
3150,WILSON at AMBERLY,-79.99972,43.20960,
3161,WILSON at ANCASTER TOWN PLAZA,-79.98907,43.21672,
3151,WILSON at CAMERON,-79.98313,43.22039,
3129,WILSON at CATHCART,-79.85964,43.25667,
3153,WILSON at CENTRAL,-79.99793,43.21094,
3155,WILSON at CHURCH,-79.97676,43.22589,
3162,WILSON at COUNTY FAIR PLAZA,-79.98949,43.21628,
3156,WILSON at DALLEY,-79.98033,43.22249,
356028,WILSON at DUFF'S CORNER PLAZA,-80.02008,43.19704,
3157,WILSON at DUNHAM,-79.99149,43.21515,
3130,WILSON at EMERALD,-79.85334,43.25518,
3159,WILSON at FIDDLER'S GREEN,-79.98681,43.21797,
3158,WILSON at FIDDLER'S GREEN EAST,-79.98652,43.21848,
3160,WILSON at FIDDLER'S GREEN WEST,-79.98787,43.21758,
3131,WILSON at GIBSON,-79.84089,43.25280,
3163,WILSON at HALSON,-79.97829,43.22365,
3164,WILSON at HAMILTON,-80.00187,43.20806,
3167,WILSON at JERSEYVILLE,-79.98316,43.22057,
355775,WILSON at MCCLURE,-80.01823,43.19831,
3168,WILSON at MEADOWBROOK,-80.00162,43.20851,
3169,WILSON at MONTGOMERY,-79.97028,43.23716,
3170,WILSON at MONTGOMERY,-79.97064,43.23709,
3174,WILSON at OLD DUNDAS,-79.97448,43.23065,
3172,WILSON at ROUSSEAUX,-79.97416,43.23077,
3173,WILSON at ROUSSEAUX,-79.97386,43.23135,
3133,WILSON at SANFORD,-79.84568,43.25368,
3175,WILSON at SEMINOLE,-79.99456,43.21293,
3135,WILSON at SHERMAN,-79.83869,43.25221,
3136,WILSON at STEVEN,-79.85076,43.25454,
3137,WILSON at STIRTON,-79.84314,43.25337,
3176,WILSON at ST. MARGARET,-79.98516,43.21908,
3177,WILSON at SULPHUR SPRING,-79.97683,43.22616,
3178,WILSON at TODD,-79.99117,43.21514,
356027,WILSON at TRINITY WILSON COMMON,-80.02018,43.19729,
3179,WILSON at VALLEYVIEW,-79.99988,43.20966,
3138,WILSON at VICTORIA,-79.85579,43.25574,
3139,WILSON at WELLINGTON,-79.85767,43.25619,
3140,WILSON at WENTWORTH,-79.84780,43.25395,
355944,WILSON at WENTWORTH ARENAS,-79.94606,43.24566,
3180,WILSON at WEST HAMILTON LOOP,-79.94868,43.24519,
3149,WILSON opposite ACADEMY,-79.97573,43.22811,
3154,WILSON opposite CENTRAL,-79.99792,43.21071,
3141,WILSON opposite DALLEY,-79.98056,43.22217,
3128,WILSON opposite ELGIN,-79.86178,43.25718,
3147,WILSON opposite HALSON,-79.97803,43.22411,
356081,WILSON opposite MCCLURE,-80.01852,43.19844,
3142,WILSON opposite SEMINOLE,-79.99463,43.21309,
355765,WILSON opposite WEST HAMILTON LOOP,-79.94769,43.24524,
355410,WINTERBERRY at MUD,-79.80669,43.19644,
3185,WINTERBERRY at MUD,-79.80642,43.19569,
3186,WINTERBERRY at MUD,-79.80659,43.19569,
3183,WINTERBERRY at OLD MUD,-79.80675,43.19811,
3184,WINTERBERRY at OLD MUD,-79.80643,43.19828,
355885,WINTERBERRY at PARAMOUNT,-79.80618,43.19282,
3187,WINTERBERRY at PARAMOUNT,-79.80618,43.19282,
3188,WINTERBERRY at PARAMOUNT,-79.80633,43.19254,
3192,WOODWARD at BARTON,-79.77874,43.24344,
3194,WOODWARD at BRAMPTON,-79.77569,43.24994,
3193,WOODWARD at BRAMPTON,-79.77578,43.25029,
3197,WOODWARD at MELVIN,-79.77923,43.24172,
3196,WOODWARD at MELVIN,-79.77949,43.24148,
3191,WOODWARD at MUSEUM OF STEAM,-79.77304,43.25583,
3198,WOODWARD at RENNIE,-79.77705,43.24730,
3199,WOODWARD at RENNIE,-79.77680,43.24732,
3200,WOODWARD at VANSITMART,-79.77819,43.24407,
355280,WOODWARD at WALMER,-79.77756,43.24561,
3190,WOODWARD opposite MUSEUM OF STEAM,-79.77333,43.25574,
355284,WOODWARD opposite WALMER,-79.77787,43.24539,
remix-c25df667-96b6-4eda-8cde-172a3961931f,York at Baldwin,-79.95196,43.26444,52A-Dundas First Solution (Inbound)
3203,YORK at BAY,-79.87311,43.26003,
3228,YORK at CAMERON,-79.94499,43.27203,52A-Dundas First Solution (Outbound)
3229,YORK at CAMERON,-79.94533,43.27159,52A-Dundas First Solution (Inbound)
3236,YORK at COOTES,-79.95019,43.26594,52A-Dundas First Solution (Inbound)
3230,YORK at DONALD,-79.94763,43.26933,52A-Dundas First Solution (Inbound)
355966,YORK at DUNDURN CASTLE,-79.88555,43.26855,
3231,YORK at FIELDGATE,-79.93759,43.27539,52A-Dundas First Solution (Outbound)
3212,YORK at HAMILTON CEMETERY,-79.88853,43.27488,
3211,YORK at HAMILTON CEMETERY,-79.88671,43.27116,
3208,YORK at HAMILTON CEMETERY NORTH,-79.88983,43.27680,
3214,YORK at HESS,-79.87533,43.26146,
3233,YORK at HUNTER,-79.94875,43.26713,52A-Dundas First Solution (Inbound)
3215,YORK at INCHBURY,-79.88224,43.26603,
3235,YORK at KING,-79.95068,43.26576,52A-Dundas First Solution (Outbound)
3217,YORK at LOCKE,-79.88170,43.26544,
3204,YORK at LOCKE,-79.88138,43.26547,
remix-768d7e69-c8ca-4d11-b8e1-facc5f486f75,York at Main,-79.95245,43.26433,
remix-61f00602-11c0-40a4-982f-36fa4569c334,York at Main,-79.95245,43.26433,52A-Dundas First Solution (Outbound)
3237,YORK at MCKAY,-79.94283,43.27529,52A-Dundas First Solution (Outbound)
3206,YORK at OLD GUELPH,-79.89266,43.28491,
3240,YORK at OLYMPIC,-79.93341,43.27555,52A-Dundas First Solution (Outbound)
3239,YORK at OLYMPIC,-79.93335,43.27541,52A-Dundas First Solution (Inbound)
3219,YORK at PEARL,-79.88011,43.26446,
3202,YORK at PLAINS,-79.88933,43.29332,
3220,YORK at QUEEN,-79.87744,43.26279,
3222,YORK at RAY,-79.87891,43.26407,
3224,YORK at ROCK GARDEN,-79.89046,43.28956,
remix-894efe75-5f09-4d34-a207-019b27250b7a,York at Sleepy Hollow,-79.94326,43.27328,52A-Dundas First Solution (Inbound)
3241,YORK at WATSONS,-79.94035,43.27565,52A-Dundas First Solution (Outbound)
3234,YORK at WILLETT,-79.94878,43.26739,52A-Dundas First Solution (Outbound)
3226,YORK at WOODBINE,-79.88568,43.26839,
3227,YORK opposite CAIRNS,-79.94718,43.27036,52A-Dundas First Solution (Outbound)
3232,YORK opposite FIELDGATE,-79.93785,43.27526,52A-Dundas First Solution (Inbound)
3210,YORK opposite HAMILTON CEMETERY,-79.88644,43.27095,
3213,YORK opposite HAMILTON CEMETERY,-79.88812,43.27466,
3209,YORK opposite HAMILTON CEMETERY,-79.88976,43.27704,
355727,YORK opposite MACNAB,-79.86945,43.25905,
355795,YORK opposite MACNAB,-79.86945,43.25905,
3238,YORK opposite MCKAY,-79.94270,43.27537,52A-Dundas First Solution (Inbound)
3207,YORK opposite OLD GUELPH,-79.89239,43.28513,
3218,YORK opposite PARK,-79.87141,43.25952,
3223,YORK opposite ROCK GARDEN,-79.89137,43.28850,
remix-4d4b0679-8ff0-4809-8c08-19a9fcb32867,York Opposite Sleepy Hollow,-79.94315,43.27351,52A-Dundas First Solution (Outbound)
3225,YORK opposite STRATHCONA,-79.88300,43.26664,
3242,YORK opposite WATSONS,-79.94106,43.27554,52A-Dundas First Solution (Inbound)
